epoch,optimizer_updates,processed_trajectories,optimizer_batches,microbatches,micro_batch_size,effective_batch_size,backward_loss_mean_per_trajectory,full_spacetime_loss_mean_per_trajectory,learning_rate,epoch_seconds,mean_epoch_seconds_this_run,estimated_remaining_seconds,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes
190,19000,1000,100,200,5,10,0.4742659159898758,0.4742659159898758,0.0005,132.19407540000975,159.4065094036859,49416.01791514263,6754928640,8269070336
191,19100,1000,100,200,5,10,0.4738729499578476,0.4738729499578476,0.0005,132.17679069982842,159.2657845989528,49213.12744107641,6754928640,8269070336
192,19200,1000,100,200,5,10,0.47589330112934114,0.47589330112934114,0.0005,132.35931889992207,159.12569414843892,49010.71379771919,6754928640,8269070336
193,19300,1000,100,200,5,10,0.4734567928314209,0.4734567928314209,0.0005,132.27668590005487,158.9866459326423,48808.900301321184,6754928640,8269070336
194,19400,1000,100,200,5,10,0.47209844303131104,0.47209844303131104,0.0005,132.36079609999433,158.84947413092806,48607.93908406398,6754928640,8269070336
195,19500,1000,100,200,5,10,0.474075296998024,0.474075296998024,0.0005,132.55228020017967,158.7147182605134,48407.989069456584,6754928640,8269070336
196,19600,1000,100,200,5,10,0.47261658358573916,0.47261658358573916,0.0005,132.6197387999855,158.58165023367548,48208.821671037345,6754928640,8269070336
197,19700,1000,100,200,5,10,0.47263943469524383,0.47263943469524383,0.0005,132.58871369995177,158.4497734974635,48010.28136973144,6754928640,8269070336
198,19800,1000,100,200,5,10,0.4717186188697815,0.4717186188697815,0.0005,132.65701620001346,158.31956989646446,47812.51010873227,6754928640,8269070336
199,19900,1000,100,200,5,10,0.4708345980644226,0.4708345980644226,0.0005,132.4657181999646,158.18970386633163,47615.100863765816,6754928640,8269070336
200,20000,1000,100,200,5,10,0.4737911757230759,0.4737911757230759,0.00025,132.50336400000378,158.0613295145007,47418.39885435021,6754928640,8269070336
201,20100,1000,100,200,5,10,0.467679346203804,0.467679346203804,0.00025,132.6057531000115,157.93665409502597,47223.059574412764,6754928640,8269070336
202,20200,1000,100,200,5,10,0.46300815522670746,0.46300815522670746,0.00025,132.6214483003132,157.8113995752491,47027.79707342423,6754928640,8269070336
203,20300,1000,100,200,5,10,0.46287578117847444,0.46287578117847444,0.00025,132.67805809993297,157.6876565034483,46833.23398152414,6754928640,8269070336
204,20400,1000,100,200,5,10,0.46217462038993834,0.46217462038993834,0.00025,132.68089900026098,157.5651292259823,46639.27825089076,6754928640,8269070336
205,20500,1000,100,200,5,10,0.4634552448987961,0.4634552448987961,0.00025,132.63504840014502,157.4435721468294,46445.85378331468,6754928640,8269070336
206,20600,1000,100,200,5,10,0.46353330290317535,0.46353330290317535,0.00025,132.5798073997721,157.32293943640803,46252.944194303964,6754928640,8269070336
207,20700,1000,100,200,5,10,0.46236969816684725,0.46236969816684725,0.00025,132.36149949999526,157.20242818212586,46060.31145736288,6754928640,8269070336
208,20800,1000,100,200,5,10,0.4609969168901443,0.4609969168901443,0.00025,132.66097269998863,157.08449169567365,45868.67157513671,6754928640,8269070336
209,20900,1000,100,200,5,10,0.4613857592344284,0.4613857592344284,0.00025,132.64704190008342,156.96763546267997,45677.58191963987,6754928640,8269070336
210,21000,1000,100,200,5,10,0.46184046852588656,0.46184046852588656,0.00025,132.70655500004068,156.85217503095268,45487.13075897628,6754928640,8269070336
211,21100,1000,100,200,5,10,0.45952103710174563,0.45952103710174563,0.00025,132.41128150001168,156.7384452767785,45297.41068498899,6754928640,8269070336
212,21200,1000,100,200,5,10,0.4596657630205154,0.4596657630205154,0.00025,132.48443179996684,156.62410162547206,45107.74126813596,6754928640,8269070336
213,21300,1000,100,200,5,10,0.46084685361385347,0.46084685361385347,0.00025,132.35897390032187,156.5102500230065,44918.441756602864,6754928640,8269070336
214,21400,1000,100,200,5,10,0.46062741959095,0.46062741959095,0.00025,132.23878609994426,156.3968887719626,44729.51018878131,6754928640,8269070336
215,21500,1000,100,200,5,10,0.45961019277572635,0.45961019277572635,0.00025,132.4967991001904,156.2857899209311,44541.45012746537,6754928640,8269070336
216,21600,1000,100,200,5,10,0.459833238363266,0.459833238363266,0.00025,132.50916140014306,156.17577683148232,44353.92062014098,6754928640,8269070336
217,21700,1000,100,200,5,10,0.4594780362844467,0.4594780362844467,0.00025,132.61635500006378,156.06725697142977,44167.033722914624,6754928640,8269070336
218,21800,1000,100,200,5,10,0.45882199478149416,0.45882199478149416,0.00025,132.7372368001379,155.96028891559732,43980.801474198444,6754928640,8269070336
219,21900,1000,100,200,5,10,0.4585668981075287,0.4585668981075287,0.00025,132.61398919997737,155.8537443958916,43794.90217524554,6754928640,8269070336
220,22000,1000,100,200,5,10,0.45758254325389863,0.45758254325389863,0.00025,132.16421910002828,155.74614126591055,43608.91955445495,6754928640,8269070336
221,22100,1000,100,200,5,10,0.4569269328117371,0.4569269328117371,0.00025,132.25793369999155,155.64150116696945,43423.978825584476,6754928640,8269070336
222,22200,1000,100,200,5,10,0.459895658493042,0.459895658493042,0.00025,132.3049225001596,155.5364491824325,43239.13287271624,6754928640,8269070336
223,22300,1000,100,200,5,10,0.4567277084589004,0.4567277084589004,0.00025,132.6498484001495,155.4338770479824,43055.18394229113,6754928640,8269070336
224,22400,1000,100,200,5,10,0.4583200478553772,0.4583200478553772,0.00025,133.03516229987144,155.3339428517876,42872.16822709338,6754928640,8269070336
225,22500,1000,100,200,5,10,0.4585572098493576,0.4585572098493576,0.00025,132.6703453999944,155.2332779995559,42689.15144987787,6754928640,8269070336
226,22600,1000,100,200,5,10,0.4578358597755432,0.4578358597755432,0.00025,132.68235239991918,155.1335608535405,42506.5956738701,6754928640,8269070336
227,22700,1000,100,200,5,10,0.4585365633964539,0.4585365633964539,0.00025,132.7609888999723,155.03507656607948,42324.5759025397,6754928640,8269070336
228,22800,1000,100,200,5,10,0.4572987251281738,0.4572987251281738,0.00025,132.70262170024216,154.93720412105444,42142.91952092681,6754928640,8269070336
229,22900,1000,100,200,5,10,0.45750656032562254,0.45750656032562254,0.00025,132.5477276002057,154.83951921615846,41961.509707578945,6754928640,8269070336
230,23000,1000,100,200,5,10,0.4581451694965363,0.4581451694965363,0.00025,132.6097417003475,154.74292729695773,41780.59037017859,6754928640,8269070336
231,23100,1000,100,200,5,10,0.4574991351366043,0.4574991351366043,0.00025,132.3086164998822,154.64712883030302,41600.07765535151,6754928640,8269070336
232,23200,1000,100,200,5,10,0.4562417751550674,0.4562417751550674,0.00025,132.62461409997195,154.55226369569047,41420.006670445044,6754928640,8269070336
233,23300,1000,100,200,5,10,0.45580997204780577,0.45580997204780577,0.00025,132.4568715998903,154.45749831673902,41240.15205056932,6754928640,8269070336
234,23400,1000,100,200,5,10,0.45522906255722045,0.45522906255722045,0.00025,132.3606249000877,154.36313925128286,41060.59504084124,6754928640,8269070336
235,23500,1000,100,200,5,10,0.4576256183385849,0.4576256183385849,0.00025,132.67953669978306,154.27092646085163,40881.79551212568,6754928640,8269070336
236,23600,1000,100,200,5,10,0.45377003359794615,0.45377003359794615,0.00025,132.69800119986758,154.17956125635607,40703.404171678005,6754928640,8269070336
237,23700,1000,100,200,5,10,0.4546973181962967,0.4546973181962967,0.00025,132.70225850027055,154.08899517046515,40525.40572983234,6754928640,8269070336
238,23800,1000,100,200,5,10,0.4570295879840851,0.4570295879840851,0.00025,132.2449567001313,153.99729046638774,40347.29010219359,6754928640,8269070336
239,23900,1000,100,200,5,10,0.4549919512271881,0.4549919512271881,0.00025,727.8171460996382,156.3982619803348,40819.94637686739,6754928640,8269070336
240,24000,1000,100,200,5,10,0.4563477977514267,0.4563477977514267,0.00025,277.6235274001956,156.90341250541775,40794.88725140862,6754928640,8269070336
241,24100,1000,100,200,5,10,0.4549546436071396,0.4549546436071396,0.00025,79.26442519994453,156.5827933651457,40554.943481572736,6754928640,8269070336
242,24200,1000,100,200,5,10,0.4547013994455337,0.4547013994455337,0.00025,79.99133870005608,156.26637627107422,40316.725077937146,6754928640,8269070336
243,24300,1000,100,200,5,10,0.4551822144985199,0.4551822144985199,0.00025,82.16926619969308,155.96151727284095,40082.10993912013,6754928640,8269070336
244,24400,1000,100,200,5,10,0.4564912580251694,0.4564912580251694,0.00025,83.04265150008723,155.66273343647623,39849.659759737915,6754928640,8269070336
245,24500,1000,100,200,5,10,0.4534802564382553,0.4534802564382553,0.00025,84.09529470000416,155.37067774040815,39619.52282380408,6754928640,8269070336
246,24600,1000,100,200,5,10,0.45359002709388735,0.45359002709388735,0.00025,84.22218029992655,155.0815224609758,39390.706705087854,6754928640,8269070336
247,24700,1000,100,200,5,10,0.4553958567380905,0.4553958567380905,0.00025,84.32969299983233,154.79514061214653,39163.17057487307,6754928640,8269070336
248,24800,1000,100,200,5,10,0.4551948485374451,0.4551948485374451,0.00025,84.44839809974656,154.51154799274198,38936.91009417098,6754928640,8269070336
249,24900,1000,100,200,5,10,0.4549897978305817,0.4549897978305817,0.00025,84.93734489986673,154.23218872289297,38712.279369446136,6754928640,8269070336
250,25000,1000,100,200,5,10,0.4532844123840332,0.4532844123840332,0.00025,84.99992859968916,153.95531884960084,38488.82971240021,6754928640,8269070336
251,25100,1000,100,200,5,10,0.4517875747680664,0.4517875747680664,0.00025,84.77107809996232,153.68118173944248,38266.61425312118,6754928640,8269070336
252,25200,1000,100,200,5,10,0.45329369461536406,0.45329369461536406,0.00025,84.50685560004786,153.4067508567472,38044.87421247331,6754928640,8269070336
253,25300,1000,100,200,5,10,0.45298965752124787,0.45298965752124787,0.00025,83.7635067999363,153.13153597984183,37823.489387020934,6754928640,8269070336
254,25400,1000,100,200,5,10,0.45371650969982147,0.45371650969982147,0.00025,83.84407260036096,152.85881480590558,37603.268442252775,6754928640,8269070336
255,25500,1000,100,200,5,10,0.4530355911254883,0.4530355911254883,0.00025,83.99969470035285,152.58882684235405,37384.26257637674,6754928640,8269070336
256,25600,1000,100,200,5,10,0.4517072674036026,0.4517072674036026,0.00025,83.89762669987977,152.32056048320374,37166.21675790171,6754928640,8269070336
257,25700,1000,100,200,5,10,0.45300144028663636,0.45300144028663636,0.00025,82.27981820004061,152.04807643190657,36947.682572953294,6754928640,8269070336
258,25800,1000,100,200,5,10,0.45205250120162965,0.45205250120162965,0.00025,82.59088580030948,151.77890150504035,36730.49416421977,6754928640,8269070336
259,25900,1000,100,200,5,10,0.45286711168289184,0.45286711168289184,0.00025,83.09178450005129,151.5138158239388,36514.82961356925,6754928640,8269070336
260,26000,1000,100,200,5,10,0.4520720183849335,0.4520720183849335,0.00025,82.67620379989967,151.24911145500016,36299.78674920004,6754928640,8269070336
261,26100,1000,100,200,5,10,0.45063657534122464,0.45063657534122464,0.00025,83.18603989994153,150.9894712275872,36086.48362339334,6754928640,8269070336
262,26200,1000,100,200,5,10,0.4535384032726288,0.4535384032726288,0.00025,83.11601740028709,150.73045280954324,35873.847768671294,6754928640,8269070336
263,26300,1000,100,200,5,10,0.45457801699638367,0.45457801699638367,0.00025,83.20540029974654,150.47375596311835,35662.28016325905,6754928640,8269070336
264,26400,1000,100,200,5,10,0.4517232503890991,0.4517232503890991,0.00025,82.78633849974722,150.21744381439532,35451.3167401973,6754928640,8269070336
265,26500,1000,100,200,5,10,0.4518330606222153,0.4518330606222153,0.00025,83.12613740004599,149.96435671094454,35241.62382707197,6754928640,8269070336
266,26600,1000,100,200,5,10,0.45118022406101227,0.45118022406101227,0.00025,82.93837390001863,149.7124195864662,35032.706183233095,6754928640,8269070336
267,26700,1000,100,200,5,10,0.4531416951417923,0.4531416951417923,0.00025,83.07142619974911,149.4628878741574,34824.85287467867,6754928640,8269070336
268,26800,1000,100,200,5,10,0.45293300807476045,0.45293300807476045,0.00025,83.19253630004823,149.21566690149396,34618.0347211466,6754928640,8269070336
269,26900,1000,100,200,5,10,0.45182306015491486,0.45182306015491486,0.00025,85.52817689999938,148.9789635356893,34414.14057674423,6754928640,8269070336
270,27000,1000,100,200,5,10,0.45115052223205565,0.45115052223205565,0.00025,85.75216590007767,148.74490345629727,34211.327794948375,6754928640,8269070336
271,27100,1000,100,200,5,10,0.4511012191772461,0.4511012191772461,0.00025,84.12728190002963,148.50783144206676,34008.29340023329,6754928640,8269070336
272,27200,1000,100,200,5,10,0.4521421329975128,0.4521421329975128,0.00025,84.70782659994438,148.27335299889776,33806.32448374869,6754928640,8269070336
273,27300,1000,100,200,5,10,0.45001703345775607,0.45001703345775607,0.00025,84.78658239962533,148.04088573076936,33605.28106088465,6754928640,8269070336
274,27400,1000,100,200,5,10,0.45073366379737856,0.45073366379737856,0.00025,85.11748630041257,147.81132838613163,33405.36021526575,6754928640,8269070336
275,27500,1000,100,200,5,10,0.45159707951545713,0.45159707951545713,0.00025,84.80583629989997,147.58229785672813,33206.01701776383,6754928640,8269070336
276,27600,1000,100,200,5,10,0.45086369240283963,0.45086369240283963,0.00025,84.83034290000796,147.35498649927627,33007.51697583788,6754928640,8269070336
277,27700,1000,100,200,5,10,0.4508294939994812,0.4508294939994812,0.00025,85.10602869978175,147.13034444296102,32810.06681078031,6754928640,8269070336
278,27800,1000,100,200,5,10,0.45083189821243286,0.45083189821243286,0.00025,85.27579830028117,146.9079058327337,32613.55509486688,6754928640,8269070336
279,27900,1000,100,200,5,10,0.4501773008108139,0.4501773008108139,0.00025,84.65678799990565,146.68483023978536,32417.347482992565,6754928640,8269070336
280,28000,1000,100,200,5,10,0.44952104771137236,0.44952104771137236,0.00025,84.32119520008564,146.462168713215,32221.6771169073,6754928640,8269070336
281,28100,1000,100,200,5,10,0.4495019042491913,0.4495019042491913,0.00025,85.08946659974754,146.24503317046282,32027.662264331357,6754928640,8269070336
282,28200,1000,100,200,5,10,0.44859422504901886,0.44859422504901886,0.00025,85.11280959984288,146.02831698297885,31834.17310228939,6754928640,8269070336
283,28300,1000,100,200,5,10,0.4476753046512604,0.4476753046512604,0.00025,84.88556630024686,145.8123344137817,31641.27656779063,6754928640,8269070336
284,28400,1000,100,200,5,10,0.4508510397672653,0.4508510397672653,0.00025,85.13615599973127,145.59873739084637,31449.327276422817,6754928640,8269070336
285,28500,1000,100,200,5,10,0.4482986278533935,0.4482986278533935,0.00025,82.90843199985102,145.37883831579074,31256.45023789501,6754928640,8269070336
286,28600,1000,100,200,5,10,0.44959337723255155,0.44959337723255155,0.00025,83.56897029979154,145.1627660828685,31064.83194173386,6754928640,8269070336
287,28700,1000,100,200,5,10,0.45032333374023437,0.45032333374023437,0.00025,83.68890139972791,144.94861502787552,30874.055000937486,6754928640,8269070336
288,28800,1000,100,200,5,10,0.4493649750947952,0.4493649750947952,0.00025,84.30218169977888,144.73807934027798,30684.47282013893,6754928640,8269070336
289,28900,1000,100,200,5,10,0.4502590279579163,0.4502590279579163,0.00025,84.74506230000407,144.53055375190388,30495.94684165172,6754928640,8269070336
290,29000,1000,100,200,5,10,0.44886499881744385,0.44886499881744385,0.00025,83.68072219984606,144.32080854034564,30307.369793472582,6754928640,8269070336
291,29100,1000,100,200,5,10,0.44893036329746244,0.44893036329746244,0.00025,83.71408149972558,144.1134843501723,30119.718229186015,6754928640,8269070336
292,29200,1000,100,200,5,10,0.4498816349506378,0.4498816349506378,0.00025,83.50784660037607,143.90597452260297,29932.44270070142,6754928640,8269070336
293,29300,1000,100,200,5,10,0.44915132761001586,0.44915132761001586,0.00025,83.33931909967214,143.6993025116044,29745.755619902113,6754928640,8269070336
294,29400,1000,100,200,5,10,0.44846169114112855,0.44846169114112855,0.00025,83.51241810014471,143.49464742789127,29559.8973701456,6754928640,8269070336
295,29500,1000,100,200,5,10,0.44794392907619474,0.44794392907619474,0.00025,83.25425609992817,143.29048196847504,29374.548803537382,6754928640,8269070336
296,29600,1000,100,200,5,10,0.44740435922145844,0.44740435922145844,0.00025,83.16304920008406,143.0873972054058,29189.829029902783,6754928640,8269070336
297,29700,1000,100,200,5,10,0.44899134504795074,0.44899134504795074,0.00025,83.4261050997302,142.8865598360271,29005.9716467135,6754928640,8269070336
298,29800,1000,100,200,5,10,0.4449326765537262,0.4449326765537262,0.00025,83.41422470007092,142.68703750771903,28822.781576559242,6754928640,8269070336
299,29900,1000,100,200,5,10,0.4464147403240204,0.4464147403240204,0.00025,83.812568299938,142.49019474916497,28640.52914458216,6754928640,8269070336
300,30000,1000,100,200,5,10,0.4484860488176346,0.4484860488176346,0.000125,83.22124319989234,142.2926810986673,28458.536219733458,6754928640,8269070336
301,30100,1000,100,200,5,10,0.4440185809135437,0.4440185809135437,0.000125,83.3814608999528,142.09787377574793,28277.476881373837,6754928640,8269070336
302,30200,1000,100,200,5,10,0.44470458436012267,0.44470458436012267,0.000125,83.34803039999679,141.90339118410643,28096.871454453074,6754928640,8269070336
303,30300,1000,100,200,5,10,0.44282431864738464,0.44282431864738464,0.000125,83.23344739992172,141.70982763630403,27916.836044351894,6754928640,8269070336
304,30400,1000,100,200,5,10,0.44266765332221986,0.44266765332221986,0.000125,83.35632340004668,141.5179350190799,27737.515263739664,6754928640,8269070336
305,30500,1000,100,200,5,10,0.44269121205806733,0.44269121205806733,0.000125,83.41300790011883,141.3274630993452,27558.855304372315,6754928640,8269070336
306,30600,1000,100,200,5,10,0.4444124277830124,0.4444124277830124,0.000125,83.53205220028758,141.13862776830092,27380.89378705038,6754928640,8269070336
307,30700,1000,100,200,5,10,0.44110841369628906,0.44110841369628906,0.000125,83.0202545998618,140.94939060325822,27203.232386428837,6754928640,8269070336
308,30800,1000,100,200,5,10,0.4414958312511444,0.4414958312511444,0.000125,82.89651290001348,140.76095031688365,27026.102460841663,6754928640,8269070336
309,30900,1000,100,200,5,10,0.442868669629097,0.442868669629097,0.000125,83.12716650031507,140.57447540097112,26849.724801585486,6754928640,8269070336
310,31000,1000,100,200,5,10,0.4431462630033493,0.4431462630033493,0.000125,83.38231140002608,140.3900257967743,26674.104901387116,6754928640,8269070336
311,31100,1000,100,200,5,10,0.442577069401741,0.442577069401741,0.000125,83.83007360016927,140.20924258649566,26499.54684884768,6754928640,8269070336
312,31200,1000,100,200,5,10,0.44085089802742006,0.44085089802742006,0.000125,84.30324220005423,140.0301146884628,26325.661561431003,6754928640,8269070336
313,31300,1000,100,200,5,10,0.4395923093557358,0.4395923093557358,0.000125,84.17664530035108,139.85171841309904,26152.27134324952,6754928640,8269070336
314,31400,1000,100,200,5,10,0.4414441487789154,0.4414441487789154,0.000125,84.3033195999451,139.6748631582803,25979.524547440134,6754928640,8269070336
315,31500,1000,100,200,5,10,0.4409309114217758,0.4409309114217758,0.000125,83.93873400008306,139.4979807419052,25807.12643725246,6754928640,8269070336
316,31600,1000,100,200,5,10,0.44118408298492434,0.44118408298492434,0.000125,84.2023672000505,139.32305131076035,25635.441441179904,6754928640,8269070336
317,31700,1000,100,200,5,10,0.4410445047616959,0.4410445047616959,0.000125,84.13432219997048,139.14901147728744,25464.2691003436,6754928640,8269070336
318,31800,1000,100,200,5,10,0.4399010010957718,0.4399010010957718,0.000125,83.75560809997842,138.97488250377378,25293.42861568683,6754928640,8269070336
319,31900,1000,100,200,5,10,0.44073896515369415,0.44073896515369415,0.000125,83.7666675997898,138.8018617739822,25123.13698109078,6754928640,8269070336
320,32000,1000,100,200,5,10,0.44011531138420107,0.44011531138420107,0.000125,83.73827199963853,138.62984696968778,24953.372454543798,6754928640,8269070336
321,32100,1000,100,200,5,10,0.440361904501915,0.440361904501915,0.000125,83.86908120010048,138.46034770218128,24784.40223869045,6754928640,8269070336
322,32200,1000,100,200,5,10,0.4395055809020996,0.4395055809020996,0.000125,83.83081219997257,138.29075437360328,24615.754278501383,6754928640,8269070336
323,32300,1000,100,200,5,10,0.43843701255321504,0.43843701255321504,0.000125,83.75931639969349,138.12203991733745,24447.601065368726,6754928640,8269070336
324,32400,1000,100,200,5,10,0.4415804268121719,0.4415804268121719,0.000125,83.83866409957409,137.95454722222223,24280.000311111115,6754928640,8269070336
325,32500,1000,100,200,5,10,0.44151436853408815,0.44151436853408815,0.000125,83.87602740013972,137.78821600153898,24112.937800269323,6754928640,8269070336
326,32600,1000,100,200,5,10,0.43921954441070554,0.43921954441070554,0.000125,83.80815149983391,137.62267676963287,23946.34575791612,6754928640,8269070336
327,32700,1000,100,200,5,10,0.4395302633047104,0.4395302633047104,0.000125,83.88706350000575,137.45839674250772,23780.302636453835,6754928640,8269070336
328,32800,1000,100,200,5,10,0.4384856919050217,0.4384856919050217,0.000125,83.60372360004112,137.29425211250071,23614.611363350123,6754928640,8269070336
329,32900,1000,100,200,5,10,0.4404679560661316,0.4404679560661316,0.000125,83.59435519995168,137.1310704079029,23449.413039751398,6754928640,8269070336
330,33000,1000,100,200,5,10,0.4403401883840561,0.4403401883840561,0.000125,83.5772500000894,136.96883351696994,23284.701697884888,6754928640,8269070336
331,33100,1000,100,200,5,10,0.4397822287082672,0.4397822287082672,0.000125,83.87107999995351,136.80931389637522,23120.774048487412,6754928640,8269070336
332,33200,1000,100,200,5,10,0.43865742403268815,0.43865742403268815,0.000125,83.76934459991753,136.64961216265073,22957.134843325322,6754928640,8269070336
333,33300,1000,100,200,5,10,0.43926416838169097,0.43926416838169097,0.000125,83.64764979993924,136.49050044054138,22793.91357357041,6754928640,8269070336
334,33400,1000,100,200,5,10,0.4399141219854355,0.4399141219854355,0.000125,83.39195710001513,136.33156946916162,22631.04053188083,6754928640,8269070336
335,33500,1000,100,200,5,10,0.43796543169021607,0.43796543169021607,0.000125,83.393557399977,136.17358916209065,22468.64221174496,6754928640,8269070336
336,33600,1000,100,200,5,10,0.43838992083072664,0.43838992083072664,0.000125,83.55096350004897,136.0170240193464,22306.79193917281,6754928640,8269070336
337,33700,1000,100,200,5,10,0.43919866597652435,0.43919866597652435,0.000125,83.51942680031061,135.86129735519376,22145.39146889658,6754928640,8269070336
338,33800,1000,100,200,5,10,0.43928156661987305,0.43928156661987305,0.000125,83.40411120001227,135.7061503961539,21984.396364176933,6754928640,8269070336
339,33900,1000,100,200,5,10,0.43854511201381685,0.43854511201381685,0.000125,83.22310830000788,135.55139025191812,21823.773830558817,6754928640,8269070336
340,34000,1000,100,200,5,10,0.4387104985713959,0.4387104985713959,0.000125,83.40729770017788,135.39807784529404,21663.692455247045,6754928640,8269070336
341,34100,1000,100,200,5,10,0.43828946733474733,0.43828946733474733,0.000125,83.37016920000315,135.2464308656897,21504.182507644662,6754928640,8269070336
342,34200,1000,100,200,5,10,0.4376959217786789,0.4376959217786789,0.000125,83.74837319971994,135.095899975732,21345.152196165658,6754928640,8269070336
343,34300,1000,100,200,5,10,0.4373840926885605,0.4373840926885605,0.000125,83.53807829972357,134.94563748892233,21186.465085760807,6754928640,8269070336
344,34400,1000,100,200,5,10,0.4366905930042267,0.4366905930042267,0.000125,83.42563230032101,134.79591370668658,21028.162538243105,6754928640,8269070336
345,34500,1000,100,200,5,10,0.43616333925724027,0.43616333925724027,0.000125,83.4924634997733,134.64727743130473,20870.328001852235,6754928640,8269070336
346,34600,1000,100,200,5,10,0.4392315570116043,0.4392315570116043,0.000125,83.34124459978193,134.49903895838236,20712.851999590883,6754928640,8269070336
347,34700,1000,100,200,5,10,0.4364096542596817,0.4364096542596817,0.000125,83.45998309971765,134.3520046645542,20555.85671367679,6754928640,8269070336
348,34800,1000,100,200,5,10,0.438128861784935,0.438128861784935,0.000125,83.43663170002401,134.2057372405175,20399.27206055866,6754928640,8269070336
349,34900,1000,100,200,5,10,0.4381308298110962,0.4381308298110962,0.000125,83.66921869991347,134.0609756223497,20243.207318974804,6754928640,8269070336
350,35000,1000,100,200,5,10,0.43697232961654664,0.43697232961654664,0.000125,83.29075579997152,133.91596640857202,20087.3949612858,6754928640,8269070336
351,35100,1000,100,200,5,10,0.4379264432191849,0.4379264432191849,0.000125,83.2671976997517,133.7725394527067,19932.108378453297,6754928640,8269070336
352,35200,1000,100,200,5,10,0.43640557646751404,0.43640557646751404,0.000125,83.63170279981568,133.63014941193185,19777.262112965913,6754928640,8269070336
353,35300,1000,100,200,5,10,0.43705514931678774,0.43705514931678774,0.000125,83.43234319984913,133.48801229291837,19622.737807059002,6754928640,8269070336
354,35400,1000,100,200,5,10,0.43803280746936796,0.43803280746936796,0.000125,83.49099339963868,133.34682843700645,19468.636951802942,6754928640,8269070336
355,35500,1000,100,200,5,10,0.43739450895786286,0.43739450895786286,0.000125,83.45852419966832,133.20634083943705,19314.919421718372,6754928640,8269070336
356,35600,1000,100,200,5,10,0.4361552075147629,0.4361552075147629,0.000125,83.15291520021856,133.06579192191117,19161.474036755208,6754928640,8269070336
357,35700,1000,100,200,5,10,0.436230219244957,0.436230219244957,0.000125,83.87036020029336,132.92803364565873,19008.708811329197,6754928640,8269070336
358,35800,1000,100,200,5,10,0.43511960315704346,0.43511960315704346,0.000125,83.50297439983115,132.79002059804532,18856.182924922436,6754928640,8269070336
359,35900,1000,100,200,5,10,0.4369859900474548,0.4369859900474548,0.000125,83.4853678997606,132.65273093649066,18704.035062045183,6754928640,8269070336
360,36000,1000,100,200,5,10,0.433217427611351,0.433217427611351,0.000125,83.68193760002032,132.5167574197222,18552.34603876111,6754928640,8269070336
361,36100,1000,100,200,5,10,0.43479736816883086,0.43479736816883086,0.000125,82.95607049996033,132.3804458260389,18400.88196981941,6754928640,8269070336
362,36200,1000,100,200,5,10,0.4370388550758362,0.4370388550758362,0.000125,83.3282866999507,132.2449880870167,18249.808356008307,6754928640,8269070336
363,36300,1000,100,200,5,10,0.43642538285255433,0.43642538285255433,0.000125,83.34665449988097,132.1103278724528,18099.114918526036,6754928640,8269070336
364,36400,1000,100,200,5,10,0.4382154059410095,0.4382154059410095,0.000125,83.38609829964116,131.97651780247278,17948.806421136298,6754928640,8269070336
365,36500,1000,100,200,5,10,0.43660847210884096,0.43660847210884096,0.000125,83.32477709976956,131.843268230412,17798.84121110562,6754928640,8269070336
366,36600,1000,100,200,5,10,0.4366747132539749,0.4366747132539749,0.000125,83.23932039970532,131.71052365847024,17649.210170235012,6754928640,8269070336
367,36700,1000,100,200,5,10,0.43678708052635196,0.43678708052635196,0.000125,83.64772030012682,131.5796149354225,17500.088786411194,6754928640,8269070336
368,36800,1000,100,200,5,10,0.4387764624357223,0.4387764624357223,0.000125,83.11142579978332,131.4479651432067,17351.131398903282,6754928640,8269070336
369,36900,1000,100,200,5,10,0.43564565217494966,0.43564565217494966,0.000125,83.07249830011278,131.31691544579954,17202.51592339974,6754928640,8269070336
370,37000,1000,100,200,5,10,0.4359848688840866,0.4359848688840866,0.000125,83.6409617997706,131.18810137621682,17054.45317890819,6754928640,8269070336
371,37100,1000,100,200,5,10,0.4375961711406708,0.4375961711406708,0.000125,83.372707599774,131.06014449029755,16906.758639248383,6754928640,8269070336
372,37200,1000,100,200,5,10,0.43727438247203826,0.43727438247203826,0.000125,83.1693682000041,130.93144722365628,16759.225244628004,6754928640,8269070336
373,37300,1000,100,200,5,10,0.4373516916036606,0.4373516916036606,0.000125,83.09100199956447,130.80324269758773,16612.011822593642,6754928640,8269070336
374,37400,1000,100,200,5,10,0.43561071062088014,0.43561071062088014,0.000125,83.06754339998588,130.67565465267413,16465.13248623694,6754928640,8269070336
375,37500,1000,100,200,5,10,0.43414927160739897,0.43414927160739897,0.000125,83.58367519965395,130.55012113493433,16318.765141866792,6754928640,8269070336
376,37600,1000,100,200,5,10,0.43631060791015625,0.43631060791015625,0.000125,83.50280780019239,130.42504219308574,16172.705231942633,6754928640,8269070336
377,37700,1000,100,200,5,10,0.43583516144752504,0.43583516144752504,0.000125,82.81220920011401,130.2987924960222,16026.75147701073,6754928640,8269070336
378,37800,1000,100,200,5,10,0.4362871618270874,0.4362871618270874,0.000125,83.33955779997632,130.17463164973546,15881.305061267725,6754928640,8269070336
379,37900,1000,100,200,5,10,0.43595903980731965,0.43595903980731965,0.000125,83.01546890009195,130.05025829314096,15736.081253470056,6754928640,8269070336
